processed 1 of 11 files
processed 11 of 11 files
         35593831 function calls (35376764 primitive calls) in 30.630 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1027    0.000    0.000    0.001    0.000 metadata.py:437(is_egg)
       33    0.000    0.000    0.001    0.000 base.py:2018(is_unique)
        6    0.000    0.000    0.001    0.000 getlimits.py:35(__init__)
       11    0.000    0.000    0.001    0.000 common.py:124(is_url)
        1    0.000    0.000    0.001    0.001 train.py:1(<module>)
       44    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(append)
        1    0.000    0.000    0.001    0.001 langbulgarianmodel.py:4(<module>)
    23/10    0.000    0.000    0.001    0.000 pyparsing.py:4249(parseImpl)
      154    0.000    0.000    0.001    0.000 base.py:605(_simple_new)
      848    0.001    0.000    0.001    0.000 pathlib.py:293(splitroot)
       50    0.001    0.000    0.001    0.000 _internal.py:815(_ufunc_doc_signature_formatter)
       22    0.001    0.000    0.001    0.000 {built-in method pandas._libs.missing.isnaobj}
     1323    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:736(find_spec)
      6/2    0.000    0.000    0.001    0.000 pyparsing.py:5038(streamline)
        1    0.000    0.000    0.001    0.001 datetimes.py:108(DatetimeIndex)
     2435    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
        1    0.000    0.000    0.001    0.001 compiler.py:300(CodeGenerator)
      122    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(copyto)
     2738    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
    24/10    0.000    0.000    0.001    0.000 pyparsing.py:4460(parseImpl)
       22    0.000    0.000    0.001    0.000 common.py:564(is_excluded_dtype)
      663    0.000    0.000    0.001    0.000 tokens.py:61(move_comment)
     3875    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
      220    0.000    0.000    0.001    0.000 <frozen zipimport>:321(_get_module_info)
        2    0.000    0.000    0.001    0.000 indexers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 base.py:248(Index)
        1    0.000    0.000    0.001    0.001 charsetgroupprober.py:28(<module>)
       84    0.000    0.000    0.001    0.000 linecache.py:36(getlines)
      284    0.000    0.000    0.001    0.000 function_base.py:461(_add_docstring)
        6    0.000    0.000    0.001    0.000 typing.py:1805(_make_nmtuple)
       11    0.000    0.000    0.001    0.000 common.py:120(__exit__)
        4    0.000    0.000    0.001    0.000 specifiers.py:639(__init__)
       66    0.000    0.000    0.001    0.000 expressions.py:63(_evaluate_standard)
        1    0.000    0.000    0.001    0.001 __init__.py:411(PercentStyle)
      342    0.001    0.000    0.001    0.000 {function Table.__contains__ at 0x7f6b8aa9d790}
        1    0.000    0.000    0.001    0.001 asserters.py:1(<module>)
       34    0.000    0.000    0.001    0.000 util.py:48(_deprecate_class)
        1    0.000    0.000    0.001    0.001 managers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 sentencizer.pyx:1(__Pyx_PyMODINIT_FUNC PyInit_sentencizer(void))
     3506    0.001    0.000    0.001    0.000 {method 'add' of 'preshed.bloom.BloomFilter' objects}
        2    0.000    0.000    0.001    0.000 scalarstring.py:3(<module>)
       37    0.000    0.000    0.001    0.000 pathlib.py:964(__truediv__)
     1889    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
       22    0.000    0.000    0.001    0.000 range.py:105(__new__)
        1    0.000    0.000    0.001    0.001 _completion_shared.py:1(<module>)
        1    0.000    0.000    0.001    0.001 specifiers.py:245(LegacySpecifier)
      516    0.000    0.000    0.001    0.000 configparser.py:618(<genexpr>)
     1777    0.001    0.000    0.001    0.000 resolver.py:393(processing_version)
      304    0.000    0.000    0.001    0.000 common.py:1744(pandas_dtype)
       11    0.000    0.000    0.001    0.000 common.py:97(close)
       55    0.000    0.000    0.001    0.000 managers.py:884(__init__)
       32    0.000    0.000    0.001    0.000 __init__.py:324(_deprecate_scalar)
        1    0.000    0.000    0.001    0.001 _core.py:620(PlotAccessor)
      847    0.000    0.000    0.001    0.000 util.py:86(is_xp_array)
     1568    0.000    0.000    0.001    0.000 inspect.py:159(isfunction)
        2    0.000    0.000    0.001    0.000 lemmatizer.py:1(<module>)
     2291    0.001    0.000    0.001    0.000 __init__.py:925(__init__)
        6    0.000    0.000    0.001    0.000 core.py:1141(__init__)
        1    0.000    0.000    0.001    0.001 linecache.py:80(updatecache)
        1    0.000    0.000    0.001    0.001 array_manager.py:1(<module>)
       48    0.000    0.000    0.001    0.000 pyparsing.py:2292(__or__)
       81    0.000    0.000    0.001    0.000 _ufunc_config.py:434(__exit__)
     1509    0.000    0.000    0.001    0.000 typing.py:918(__eq__)
      331    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
  396/352    0.001    0.000    0.001    0.000 {built-in method numpy.asarray}
        1    0.001    0.001    0.001    0.001 grouper.py:424(Grouping)
     1623    0.000    0.000    0.001    0.000 typing.py:564(__hash__)
     2574    0.000    0.000    0.001    0.000 util.py:1164(<genexpr>)
       64    0.000    0.000    0.001    0.000 abc.py:110(register)
  521/397    0.000    0.000    0.001    0.000 typing.py:292(<genexpr>)
      295    0.000    0.000    0.001    0.000 config.py:42(before_read)
        1    0.000    0.000    0.001    0.001 _io.py:1(<module>)
       49    0.000    0.000    0.001    0.000 contextlib.py:215(contextmanager)
     1225    0.000    0.000    0.001    0.000 sre_parse.py:168(__setitem__)
       44    0.000    0.000    0.001    0.000 function_base.py:4762(append)
        1    0.000    0.000    0.001    0.001 cast.py:1(<module>)
      4/3    0.000    0.000    0.001    0.000 pyparsing.py:4686(parseImpl)
        1    0.000    0.000    0.001    0.001 arraysetops.py:1(<module>)
        1    0.000    0.000    0.001    0.001 optimizers.py:1(<module>)
      101    0.000    0.000    0.001    0.000 pathlib.py:546(_select_from)
        1    0.000    0.000    0.001    0.001 pivot.py:1(<module>)
       11    0.001    0.000    0.001    0.000 {method 'close' of '_io.TextIOWrapper' objects}
      172    0.000    0.000    0.001    0.000 configparser.py:1200(set)
     1319    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
       11    0.000    0.000    0.001    0.000 parse.py:372(urlparse)
       88    0.000    0.000    0.001    0.000 common.py:569(<genexpr>)
       33    0.000    0.000    0.001    0.000 {method 'any' of 'numpy.ndarray' objects}
       92    0.000    0.000    0.001    0.000 params.py:11(Option)
      107    0.000    0.000    0.001    0.000 compute.py:139(_get_options_class)
        1    0.000    0.000    0.001    0.001 __init__.py:84(get_ops)
      210    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
      154    0.000    0.000    0.001    0.000 common.py:496(is_categorical_dtype)
  251/194    0.000    0.000    0.001    0.000 sre_compile.py:461(_get_literal_prefix)
        1    0.000    0.000    0.001    0.001 request.py:937(AbstractBasicAuthHandler)
        1    0.000    0.000    0.001    0.001 idna.py:3(<module>)
     1387    0.000    0.000    0.001    0.000 inspect.py:73(isclass)
       41    0.000    0.000    0.001    0.000 _decorators.py:286(decorate)
        1    0.000    0.000    0.001    0.001 _cupy_allocators.py:1(<module>)
      806    0.000    0.000    0.001    0.000 util.py:1186(_fix_token)
       55    0.000    0.000    0.001    0.000 base.py:5696(_maybe_cast_indexer)
      214    0.000    0.000    0.001    0.000 compute.py:67(_get_arg_names)
       58    0.000    0.000    0.001    0.000 constructor.py:482(construct_yaml_int)
        1    0.000    0.000    0.001    0.001 charset.py:5(<module>)
      237    0.000    0.000    0.001    0.000 typing.py:893(<genexpr>)
       64    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 idtracking.py:1(<module>)
        8    0.000    0.000    0.000    0.000 specifiers.py:131(__hash__)
       22    0.000    0.000    0.000    0.000 common.py:940(_is_binary_mode)
       15    0.000    0.000    0.000    0.000 dataclasses.py:863(<listcomp>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1243(CookieJar)
      547    0.000    0.000    0.000    0.000 enum.py:44(_is_private)
        1    0.000    0.000    0.000    0.000 parser.py:172(parse_stream_start)
        1    0.000    0.000    0.000    0.000 loss.py:1(<module>)
       22    0.000    0.000    0.000    0.000 series.py:709(array)
       22    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(moveaxis)
       29    0.000    0.000    0.000    0.000 pathlib.py:1217(stat)
      106    0.000    0.000    0.000    0.000 enum.py:571(_get_mixins_)
     2241    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      403    0.000    0.000    0.000    0.000 pathlib.py:705(_from_parsed_parts)
       66    0.000    0.000    0.000    0.000 base.py:5341(_index_as_unique)
       55    0.000    0.000    0.000    0.000 common.py:458(is_interval_dtype)
      543    0.000    0.000    0.000    0.000 events.py:42(__init__)
        1    0.000    0.000    0.000    0.000 escprober.py:28(<module>)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4236(__init__)
        8    0.000    0.000    0.000    0.000 specifiers.py:127(_canonical_spec)
      187    0.000    0.000    0.000    0.000 blocks.py:1941(check_ndim)
      220    0.000    0.000    0.000    0.000 typing.py:983(<genexpr>)
     4556    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      418    0.000    0.000    0.000    0.000 series.py:577(name)
        1    0.000    0.000    0.000    0.000 _mixins.py:1(<module>)
       33    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 resources.py:1(<module>)
        2    0.000    0.000    0.000    0.000 construction.py:1(<module>)
       11    0.000    0.000    0.000    0.000 csvs.py:219(encoded_labels)
       54    0.000    0.000    0.000    0.000 dataclasses.py:671(_get_field)
        1    0.000    0.000    0.000    0.000 dtypes.py:1012(IntervalDtype)
        8    0.000    0.000    0.000    0.000 utils.py:38(canonicalize_version)
       22    0.000    0.000    0.000    0.000 managers.py:1678(array_values)
        1    0.000    0.000    0.000    0.000 _normalize.py:3(<module>)
      212    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
      307    0.000    0.000    0.000    0.000 pathlib.py:715(_format_parsed_parts)
      440    0.000    0.000    0.000    0.000 config.py:343(<lambda>)
        1    0.000    0.000    0.000    0.000 tok2vec.py:266(MaxoutWindowEncoder)
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       22    0.000    0.000    0.000    0.000 common.py:170(stringify_path)
       11    0.000    0.000    0.000    0.000 common.py:427(get_compression_method)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 emitter.py:3(<module>)
        1    0.000    0.000    0.000    0.000 base_parser.py:1(<module>)
       44    0.000    0.000    0.000    0.000 base.py:4493(_validate_fill_value)
       24    0.000    0.000    0.000    0.000 pathlib.py:1409(exists)
        1    0.000    0.000    0.000    0.000 xml.py:1(<module>)
       30    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
        1    0.000    0.000    0.000    0.000 config.py:150(Config)
        2    0.000    0.000    0.000    0.000 queue.py:1(<module>)
      334    0.000    0.000    0.000    0.000 re.py:270(escape)
        1    0.000    0.000    0.000    0.000 exceptions.py:3(<module>)
       52    0.000    0.000    0.000    0.000 common.py:30(wrapper)
        1    0.000    0.000    0.000    0.000 hashlib.py:5(<module>)
       11    0.000    0.000    0.000    0.000 cast.py:1266(astype_array_safe)
     1148    0.000    0.000    0.000    0.000 {built-in method srsly.ujson.ujson.loads}
        1    0.000    0.000    0.000    0.000 _decorators.py:18(deprecate)
       83    0.000    0.000    0.000    0.000 pyparsing.py:4442(__init__)
       49    0.000    0.000    0.000    0.000 model.py:66(__init__)
        1    0.000    0.000    0.000    0.000 profile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 concatenate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
      750    0.000    0.000    0.000    0.000 phrasematcher.pyx:338(_convert_to_array)
     1782    0.000    0.000    0.000    0.000 error.py:30(__init__)
     1199    0.000    0.000    0.000    0.000 typing.py:556(__eq__)
    88/80    0.000    0.000    0.000    0.000 pyparsing.py:4278(__str__)
        1    0.000    0.000    0.000    0.000 csv.py:2(<module>)
      135    0.000    0.000    0.000    0.000 inspect.py:2890(replace)
     1072    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
       22    0.000    0.000    0.000    0.000 blocks.py:212(array_values)
        1    0.000    0.000    0.000    0.000 hdfs.py:19(<module>)
      440    0.000    0.000    0.000    0.000 common.py:1474(is_ea_or_datetimelike_dtype)
        1    0.000    0.000    0.000    0.000 generic.py:875(DataFrameGroupBy)
      172    0.000    0.000    0.000    0.000 config.py:467(try_dump_json)
       52    0.000    0.000    0.000    0.000 common.py:36(_unpack_zerodim_and_defer)
        1    0.000    0.000    0.000    0.000 metadata.py:41(EntryPoint)
        1    0.000    0.000    0.000    0.000 html.py:1(<module>)
       22    0.000    0.000    0.000    0.000 managers.py:595(<listcomp>)
       22    0.000    0.000    0.000    0.000 numeric.py:1398(moveaxis)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 lstm.py:1(<module>)
       33    0.000    0.000    0.000    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
        1    0.000    0.000    0.000    0.000 models.py:158(ParameterInfo)
       77    0.000    0.000    0.000    0.000 base.py:41(shape)
        1    0.000    0.000    0.000    0.000 uuid.py:1(<module>)
       44    0.000    0.000    0.000    0.000 core.py:132(get_object_signature)
        1    0.000    0.000    0.000    0.000 expressions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:172(Context)
