         8045514 function calls (7978869 primitive calls) in 9.627 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 lemmatizer.py:117(mode)
        1    0.000    0.000    0.000    0.000 core.py:196(<listcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:615(_PathParents)
        1    0.000    0.000    0.000    0.000 ipc.py:98(RecordBatchFileWriter)
        1    0.000    0.000    0.000    0.000 utils.py:86(ObjectWrapper)
        1    0.000    0.000    0.000    0.000 pytables.py:3141(BlockManagerFixed)
        1    0.000    0.000    0.000    0.000 error.py:73(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 types.py:964(Unserializable)
        1    0.000    0.000    0.000    0.000 csvs.py:161(_initialize_chunksize)
        1    0.000    0.000    0.000    0.000 ops.py:191(Constant)
        6    0.000    0.000    0.000    0.000 {built-in method h5py.h5.get_config}
        1    0.000    0.000    0.000    0.000 _manylinux.py:130(_GLibCVersion)
        1    0.000    0.000    0.000    0.000 getlimits.py:295(finfo)
        3    0.000    0.000    0.000    0.000 core.py:801(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        1    0.000    0.000    0.000    0.000 arrayprint.py:1266(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 queue.py:11(LifoQueue)
        1    0.000    0.000    0.000    0.000 cookies.py:97(MockResponse)
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 threading.py:259(__exit__)
        1    0.000    0.000    0.000    0.000 runtime.py:1039(DebugUndefined)
        3    0.000    0.000    0.000    0.000 format.py:613(<genexpr>)
        1    0.000    0.000    0.000    0.000 csvs.py:189(nlevels)
        1    0.000    0.000    0.000    0.000 config.py:194(__init__)
        5    0.000    0.000    0.000    0.000 trainable_pipe.pxd:7(__get__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:564(ndenumerate)
        1    0.000    0.000    0.000    0.000 configparser.py:1227(SafeConfigParser)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6698(_lazyclassproperty)
        4    0.000    0.000    0.000    0.000 generic.py:655(ndim)
        1    0.000    0.000    0.000    0.000 gb2312freq.py:42(<module>)
        1    0.000    0.000    0.000    0.000 dataset.py:190(FieldsWrapper)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 index_tricks.py:110(nd_grid)
        8    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 nodes.py:938(Operand)
        1    0.000    0.000    0.000    0.000 nodes.py:442(ExprStmt)
        1    0.000    0.000    0.000    0.000 events.py:14(Event)
        2    0.000    0.000    0.000    0.000 core.py:3421(shape)
        4    0.000    0.000    0.000    0.000 core.py:6433(__has_singleton)
        1    0.000    0.000    0.000    0.000 config.py:191(DictWrapper)
        4    0.000    0.000    0.000    0.000 specifiers.py:741(prereleases)
        1    0.000    0.000    0.000    0.000 cp437.py:9(Codec)
        1    0.000    0.000    0.000    0.000 algorithms.py:1317(SelectNFrame)
        1    0.000    0.000    0.000    0.000 request.py:603(BaseHandler)
        1    0.000    0.000    0.000    0.000 weakref.py:350(__init__)
        1    0.000    0.000    0.000    0.000 __version__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:2160(_match_arguments_partial)
        1    0.000    0.000    0.000    0.000 socks.py:57(ProxyError)
        1    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 pyparsing.py:482(RecursiveGrammarException)
        3    0.000    0.000    0.000    0.000 six.py:880(add_metaclass)
        1    0.000    0.000    0.000    0.000 __init__.py:25(Packer)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2842(NoMatch)
        1    0.000    0.000    0.000    0.000 common.py:58(IOArgs)
        6    0.000    0.000    0.000    0.000 pipe.pyx:102(__get__)
        2    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 util.py:543(<dictcomp>)
        1    0.000    0.000    0.000    0.000 comments.py:747(CommentedMapItemsView)
        1    0.000    0.000    0.000    0.000 retry.py:283(<listcomp>)
        1    0.000    0.000    0.000    0.000 _json.py:193(SeriesWriter)
        4    0.000    0.000    0.000    0.000 argparse.py:2494(_check_value)
        1    0.000    0.000    0.000    0.000 integer.py:548(UInt32Dtype)
        1    0.000    0.000    0.000    0.000 request.py:643(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 error.py:25(StreamMark)
        1    0.000    0.000    0.000    0.000 format.py:1349(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 idna.py:146(Codec)
        1    0.000    0.000    0.000    0.000 core.py:972(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 parquet.py:145(PyArrowImpl)
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 models.py:55(DefaultPlaceholder)
        1    0.000    0.000    0.000    0.000 __init__.py:376(_FuncPtr)
        1    0.000    0.000    0.000    0.000 threading.py:1262(Timer)
        1    0.000    0.000    0.000    0.000 format.py:1243(GenericArrayFormatter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3087(Word)
        1    0.000    0.000    0.000    0.000 request.py:1381(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 parse.py:186(_NetlocResultMixinStr)
        2    0.000    0.000    0.000    0.000 series.py:870(axes)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 util.py:1502(<listcomp>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 format.py:436(EastAsianTextAdjustment)
        1    0.000    0.000    0.000    0.000 threading.py:1313(_DummyThread)
        4    0.000    0.000    0.000    0.000 numeric.py:1460(<listcomp>)
        1    0.000    0.000    0.000    0.000 cookies.py:600(SimpleCookie)
        1    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
        1    0.000    0.000    0.000    0.000 npyio.py:51(BagObj)
        2    0.000    0.000    0.000    0.000 index_tricks.py:145(__init__)
        1    0.000    0.000    0.000    0.000 nodes.py:1040(ExtensionAttribute)
        2    0.000    0.000    0.000    0.000 typing.py:307(__init_subclass__)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 _ext_type.py:4(ExtType)
        1    0.000    0.000    0.000    0.000 dataset.py:165(AsStrWrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3018(CloseMatch)
        1    0.000    0.000    0.000    0.000 request.py:622(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 pytables.py:5185(Selection)
        1    0.000    0.000    0.000    0.000 contextlib.py:379(_create_exit_wrapper)
        1    0.000    0.000    0.000    0.000 comments.py:300(Tag)
        1    0.000    0.000    0.000    0.000 utils.py:836(Markup)
        1    0.000    0.000    0.000    0.000 parse.py:131(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3713(GoToColumn)
        1    0.000    0.000    0.000    0.000 utils.py:166(CallbackIOWrapper)
        1    0.000    0.000    0.000    0.000 comments.py:169(Tag)
        1    0.000    0.000    0.000    0.000 enums.py:50(SequenceLikelihood)
        1    0.000    0.000    0.000    0.000 py3k.py:88(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 zipfile.py:614(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 timestamp.py:15(TimeStamp)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        4    0.000    0.000    0.000    0.000 config.py:760(is_type_factory)
        5    0.000    0.000    0.000    0.000 expr.py:120(_compose2)
        1    0.000    0.000    0.000    0.000 extras.py:215(_fromnxfunction)
        2    0.000    0.000    0.000    0.000 index_tricks.py:754(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 error.py:63(StringMark)
        3    0.000    0.000    0.000    0.000 csvs.py:94(float_format)
        3    0.000    0.000    0.000    0.000 expr.py:271(disallow)
        1    0.000    0.000    0.000    0.000 indexing.py:2204(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 core.py:6739(_frommethod)
        1    0.000    0.000    0.000    0.000 nodes.py:68(ScalarNode)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 nodes.py:72(ScalarNode)
        1    0.000    0.000    0.000    0.000 six.py:107(MovedModule)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4627(NotAny)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5147(Group)
        1    0.000    0.000    0.000    0.000 comments.py:49(__init__)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 main.py:1516(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 concat.py:541(_get_result_dim)
        1    0.000    0.000    0.000    0.000 filters.py:140(Gzip)
        1    0.000    0.000    0.000    0.000 error.py:62(StringMark)
        1    0.000    0.000    0.000    0.000 jisfreq.py:44(<module>)
        1    0.000    0.000    0.000    0.000 lemmatizer.py:5(EnglishLemmatizer)
        9    0.000    0.000    0.000    0.000 functools.py:723(<listcomp>)
        1    0.000    0.000    0.000    0.000 comments.py:47(IDX)
        1    0.000    0.000    0.000    0.000 array_manager.py:1320(NullArrayProxy)
        3    0.000    0.000    0.000    0.000 csvs.py:98(decimal)
        1    0.000    0.000    0.000    0.000 function.py:36(CompatValidator)
        2    0.000    0.000    0.000    0.000 __init__.py:2178(createLock)
        1    0.000    0.000    0.000    0.000 {h5py._errors.silence_errors}
        1    0.000    0.000    0.000    0.000 models.py:174(RequestHooksMixin)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6769(Latin1)
        1    0.000    0.000    0.000    0.000 six.py:127(_LazyModule)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3822(WordStart)
        1    0.000    0.000    0.000    0.000 dataset.py:239(ChunkIterator)
        1    0.000    0.000    0.000    0.000 _json.py:208(FrameWriter)
        1    0.000    0.000    0.000    0.000 util.py:20(MESSAGES)
        1    0.000    0.000    0.000    0.000 compat.py:190(Nprint)
        1    0.000    0.000    0.000    0.000 context.py:272(ForkProcess)
        1    0.000    0.000    0.000    0.000 apply.py:1141(ResamplerWindowApply)
        1    0.000    0.000    0.000    0.000 nodes.py:311(Extends)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:504(AddressList)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2856(Literal)
        1    0.000    0.000    0.000    0.000 request.py:1529(FTPHandler)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2895(_SingleCharLiteral)
        1    0.000    0.000    0.000    0.000 _json.py:1091(FrameParser)
        6    0.000    0.000    0.000    0.000 nanops.py:1616(make_nancomp)
        1    0.000    0.000    0.000    0.000 reader.py:37(ReaderError)
        3    0.000    0.000    0.000    0.000 trainable_pipe.pxd:5(__set__)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 main.py:1624(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 types.py:504(IntRange)
        1    0.000    0.000    0.000    0.000 metadata.py:37(PackageNotFoundError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6781(Greek)
        3    0.000    0.000    0.000    0.000 {built-in method pandas._libs.writers.word_len}
        4    0.000    0.000    0.000    0.000 numeric.py:1394(_moveaxis_dispatcher)
        1    0.000    0.000    0.000    0.000 request.py:1048(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 std.py:42(TqdmWarning)
        1    0.000    0.000    0.000    0.000 about.py:2(<module>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2387(_ConcatenateGenericAlias)
        1    0.000    0.000    0.000    0.000 __init__.py:1743(RootLogger)
        1    0.000    0.000    0.000    0.000 ops.py:523(Div)
        1    0.000    0.000    0.000    0.000 argparse.py:107(_AttributeHolder)
        2    0.000    0.000    0.000    0.000 managers.py:2001(<listcomp>)
        1    0.000    0.000    0.000    0.000 merge.py:1599(_OrderedMerge)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4517(FollowedBy)
        1    0.000    0.000    0.000    0.000 euckrfreq.py:41(<module>)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
        1    0.000    0.000    0.000    0.000 _exceptions.py:38(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 error.py:279(MarkedYAMLFutureWarning)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 python_parser.py:1193(FixedWidthFieldParser)
        1    0.000    0.000    0.000    0.000 base.py:394(ValuesViewHDF5)
        1    0.000    0.000    0.000    0.000 parse.py:216(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3739(LineStart)
        1    0.000    0.000    0.000    0.000 parse.py:321(DefragResult)
        1    0.000    0.000    0.000    0.000 schemas.py:369(Config)
        2    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 csv.py:69(unix_dialect)
        1    0.000    0.000    0.000    0.000 python_parser.py:1087(FixedWidthReader)
        1    0.000    0.000    0.000    0.000 excel.py:52(ExcelCell)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:48(PytestTester)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4870(SkipTo)
        1    0.000    0.000    0.000    0.000 algorithms.py:1239(SelectNSeries)
        1    0.000    0.000    0.000    0.000 pathlib.py:493(_Selector)
        1    0.000    0.000    0.000    0.000 comments.py:1120(TaggedScalar)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 request.py:1224(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 reader.py:35(ReaderError)
        2    0.000    0.000    0.000    0.000 arrayprint.py:455(_recursive_guard)
        4    0.000    0.000    0.000    0.000 six.py:236(exec_module)
        1    0.000    0.000    0.000    0.000 utils.py:54(_Deprecate)
        1    0.000    0.000    0.000    0.000 auth.py:72(AuthBase)
        1    0.000    0.000    0.000    0.000 errors.py:4(ErrorsWithCodes)
        1    0.000    0.000    0.000    0.000 response.py:35(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 std.py:217(EMA)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 nodes.py:1031(EnvironmentAttribute)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6813(Korean)
        1    0.000    0.000    0.000    0.000 base.py:129(NoNewAttributesMixin)
        1    0.000    0.000    0.000    0.000 markers.py:69(Variable)
        4    0.000    0.000    0.000    0.000 arraylike.py:279(<genexpr>)
        1    0.000    0.000    0.000    0.000 language.py:340(<listcomp>)
        2    0.000    0.000    0.000    0.000 blocks.py:242(mgr_locs)
        1    0.000    0.000    0.000    0.000 common.py:214(is_fsspec_url)
        1    0.000    0.000    0.000    0.000 common.py:182(not_none)
        1    0.000    0.000    0.000    0.000 queue.py:223(PriorityQueue)
        1    0.000    0.000    0.000    0.000 nodes.py:449(Assign)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1771(LoadError)
        1    0.000    0.000    0.000    0.000 base.py:395(Registry)
        1    0.000    0.000    0.000    0.000 index_tricks.py:210(MGridClass)
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 context.py:301(ForkServerContext)
        1    0.000    0.000    0.000    0.000 response.py:123(MultiDecoder)
        1    0.000    0.000    0.000    0.000 six.py:174(__init__)
        1    0.000    0.000    0.000    0.000 core.py:898(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3790(StringStart)
        1    0.000    0.000    0.000    0.000 selections2.py:74(ScalarReadSelection)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 api.py:257(<setcomp>)
        1    0.000    0.000    0.000    0.000 scalarstring.py:60(LiteralScalarString)
        1    0.000    0.000    0.000    0.000 types.py:496(IntParamType)
        1    0.000    0.000    0.000    0.000 metadata.py:145(FileHash)
        1    0.000    0.000    0.000    0.000 pathlib.py:571(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1303(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:4(MultiLanguage)
        1    0.000    0.000    0.000    0.000 index_tricks.py:710(IndexExpression)
        1    0.000    0.000    0.000    0.000 scanner.py:2066(EOLComment)
        1    0.000    0.000    0.000    0.000 exceptions.py:22(StackError)
        1    0.000    0.000    0.000    0.000 threading.py:936(_set_ident)
        1    0.000    0.000    0.000    0.000 cp437.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 scalarstring.py:93(DoubleQuotedScalarString)
        1    0.000    0.000    0.000    0.000 mbcsgroupprober.py:41(MBCSGroupProber)
        4    0.000    0.000    0.000    0.000 specifiers.py:171(version)
        2    0.000    0.000    0.000    0.000 __init__.py:957(setFormatter)
        1    0.000    0.000    0.000    0.000 _parser.py:219(_resultbase)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3843(WordEnd)
        1    0.000    0.000    0.000    0.000 _exceptions.py:81(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5094(TokenConverter)
        1    0.000    0.000    0.000    0.000 __init__.py:34(Unpacker)
        1    0.000    0.000    0.000    0.000 _json.py:1043(SeriesParser)
        4    0.000    0.000    0.000    0.000 functools.py:740(is_related)
        1    0.000    0.000    0.000    0.000 requirements.py:27(InvalidRequirement)
        1    0.000    0.000    0.000    0.000 base.py:416(ItemsViewHDF5)
        1    0.000    0.000    0.000    0.000 euctwfreq.py:44(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 configparser.py:181(NoSectionError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:54(_UFuncNoLoopError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4552(PrecededBy)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1207(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 core.py:195(<listcomp>)
        1    0.000    0.000    0.000    0.000 compiler.py:248(VisitorExit)
        1    0.000    0.000    0.000    0.000 scanner.py:2074(FullLineComment)
        1    0.000    0.000    0.000    0.000 parse.py:329(SplitResult)
        1    0.000    0.000    0.000    0.000 comments.py:619(CommentedMapValuesView)
        3    0.000    0.000    0.000    0.000 trainable_pipe.pxd:5(__get__)
        2    0.000    0.000    0.000    0.000 generic.py:125(pin_allowlisted_properties)
        3    0.000    0.000    0.000    0.000 core.py:862(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 comments.py:715(CommentedMapView)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 multi.py:108(MultiIndexUIntEngine)
        1    0.000    0.000    0.000    0.000 exceptions.py:30(ExtraData)
        1    0.000    0.000    0.000    0.000 comments.py:1225(TaggedScalar)
        1    0.000    0.000    0.000    0.000 nodes.py:52(NodeType)
        3    0.000    0.000    0.000    0.000 common.py:186(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 core.py:835(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 exceptions.py:12(RequestException)
        1    0.000    0.000    0.000    0.000 csvs.py:132(_initialize_quotechar)
        1    0.000    0.000    0.000    0.000 typing.py:835(__repr__)
        1    0.000    0.000    0.000    0.000 describe.py:125(SeriesDescriber)
        1    0.000    0.000    0.000    0.000 scalarstring.py:57(LiteralScalarString)
        1    0.000    0.000    0.000    0.000 reduction.py:211(_C)
        1    0.000    0.000    0.000    0.000 __init__.py:729(Filter)
        1    0.000    0.000    0.000    0.000 pytables.py:4238(WORMTable)
        1    0.000    0.000    0.000    0.000 loaders.py:565(_TemplateModule)
        1    0.000    0.000    0.000    0.000 core.py:12(IDNAError)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2244(ParamSpecArgs)
        1    0.000    0.000    0.000    0.000 argparse.py:856(BooleanOptionalAction)
        3    0.000    0.000    0.000    0.000 vocab.pyx:412(__get__)
        1    0.000    0.000    0.000    0.000 dep_parser.pyx:247(make_parser_scorer)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2824(Token)
        1    0.000    0.000    0.000    0.000 ops.py:68(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 queue.py:242(LifoQueue)
        1    0.000    0.000    0.000    0.000 tagger.pyx:74(make_tagger_scorer)
        1    0.000    0.000    0.000    0.000 schemas.py:386(Config)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2982(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
        1    0.000    0.000    0.000    0.000 apply.py:1115(GroupByApply)
        3    0.000    0.000    0.000    0.000 pyparsing.py:4116(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6825(Arabic)
        1    0.000    0.000    0.000    0.000 __init__.py:1218(PlaceHolder)
        1    0.000    0.000    0.000    0.000 enums.py:8(InputState)
        1    0.000    0.000    0.000    0.000 tarfile.py:703(ExFileObject)
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
        1    0.000    0.000    0.000    0.000 request.py:1414(UnknownHandler)
        1    0.000    0.000    0.000    0.000 events.py:82(CollectionStartEvent)
        2    0.000    0.000    0.000    0.000 csvs.py:106(index)
        1    0.000    0.000    0.000    0.000 config.py:392(option_context)
        1    0.000    0.000    0.000    0.000 __init__.py:21(English)
        1    0.000    0.000    0.000    0.000 config.py:661(Config)
        1    0.000    0.000    0.000    0.000 exceptions.py:277(Exit)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1184(IntegerFormat)
        1    0.000    0.000    0.000    0.000 _factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 comments.py:771(CommentedMapValuesView)
        1    0.000    0.000    0.000    0.000 context.py:279(SpawnProcess)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        1    0.000    0.000    0.000    0.000 client.py:1453(IncompleteRead)
        1    0.000    0.000    0.000    0.000 process.py:391(_MainProcess)
        1    0.000    0.000    0.000    0.000 __init__.py:167(c_ushort)
        1    0.000    0.000    0.000    0.000 dumper.py:22(BaseDumper)
        1    0.000    0.000    0.000    0.000 schemas.py:467(Config)
        1    0.000    0.000    0.000    0.000 errors.py:93(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 printing.py:546(PrettyDict)
        1    0.000    0.000    0.000    0.000 __init__.py:196(c_double)
        1    0.000    0.000    0.000    0.000 exceptions.py:20(PoolError)
        1    0.000    0.000    0.000    0.000 _manylinux.py:17(_InvalidELFFileHeader)
        1    0.000    0.000    0.000    0.000 parquet.py:250(FastParquetImpl)
        2    0.000    0.000    0.000    0.000 sysconfig.py:184(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 shutil.py:69(Error)
        1    0.000    0.000    0.000    0.000 parser.py:811(RoundTripParser)
        1    0.000    0.000    0.000    0.000 lookups.py:220(get_table)
        1    0.000    0.000    0.000    0.000 scanner.py:54(ScannerError)
        1    0.000    0.000    0.000    0.000 exceptions.py:245(IncompleteRead)
        1    0.000    0.000    0.000    0.000 scalarstring.py:80(SingleQuotedScalarString)
        1    0.000    0.000    0.000    0.000 markers.py:79(Op)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:78(_LoadSparseSeries)
        1    0.000    0.000    0.000    0.000 chardistribution.py:113(EUCTWDistributionAnalysis)
        1    0.000    0.000    0.000    0.000 process.py:343(AuthenticationString)
        1    0.000    0.000    0.000    0.000 sbcsgroupprober.py:46(SBCSGroupProber)
        1    0.000    0.000    0.000    0.000 pytables.py:332(ConditionBinOp)
        1    0.000    0.000    0.000    0.000 indexing.py:2469(need_slice)
        1    0.000    0.000    0.000    0.000 auth.py:100(HTTPProxyAuth)
        1    0.000    0.000    0.000    0.000 schemas.py:165(Config)
        1    0.000    0.000    0.000    0.000 format.py:1532(Datetime64Formatter)
        1    0.000    0.000    0.000    0.000 nodes.py:1053(ImportedName)
        1    0.000    0.000    0.000    0.000 big5freq.py:43(<module>)
        1    0.000    0.000    0.000    0.000 scanner.py:53(SimpleKey)
        1    0.000    0.000    0.000    0.000 error.py:256(MantissaNoDotYAML1_1Warning)
        1    0.000    0.000    0.000    0.000 extras.py:1497(mr_class)
        1    0.000    0.000    0.000    0.000 schemas.py:399(Config)
        1    0.000    0.000    0.000    0.000 index_tricks.py:260(OGridClass)
        1    0.000    0.000    0.000    0.000 comments.py:1062(CommentedOrderedMap)
        1    0.000    0.000    0.000    0.000 core.py:1120(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 nanops.py:106(bottleneck_switch)
        1    0.000    0.000    0.000    0.000 argparse.py:1611(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 stata.py:628(StataValueLabel)
        2    0.000    0.000    0.000    0.000 specifiers.py:723(prereleases)
        4    0.000    0.000    0.000    0.000 functools.py:751(<listcomp>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:430(RClass)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 util.py:80(ENV_VARS)
        1    0.000    0.000    0.000    0.000 events.py:109(DocumentEndEvent)
        1    0.000    0.000    0.000    0.000 tarfile.py:266(TarError)
        1    0.000    0.000    0.000    0.000 response.py:67(GzipDecoderState)
        1    0.000    0.000    0.000    0.000 utils.py:15(InvalidWheelFilename)
        1    0.000    0.000    0.000    0.000 argparse.py:1288(__init__)
        1    0.000    0.000    0.000    0.000 scalarstring.py:70(FoldedScalarString)
        1    0.000    0.000    0.000    0.000 events.py:48(CollectionStartEvent)
        1    0.000    0.000    0.000    0.000 loader.py:25(BaseLoader)
        1    0.000    0.000    0.000    0.000 exceptions.py:163(FilterArgumentError)
        1    0.000    0.000    0.000    0.000 nodes.py:803(Test)
        1    0.000    0.000    0.000    0.000 types.py:530(FloatParamType)
        1    0.000    0.000    0.000    0.000 tokens.py:212(DirectiveToken)
        1    0.000    0.000    0.000    0.000 __init__.py:188(AbstractMethodError)
        3    0.000    0.000    0.000    0.000 {built-in method _json.encode_basestring_ascii}
        1    0.000    0.000    0.000    0.000 pytables.py:2761(<dictcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2832(Empty)
        1    0.000    0.000    0.000    0.000 schemas.py:190(Config)
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 comments.py:563(CommentedMapView)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 request.py:789(ProxyHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:871(SubclassedCategorical)
        1    0.000    0.000    0.000    0.000 schemas.py:345(Config)
