collocate,collocate_count,corpus_count,MI
our,2,82,1.0650296697151533
ought,1,53,0.6946612197700376
strangers,1,9,3.2526566728909247
compared,1,5,4.100653579445875
thank,1,45,0.9307285780035622
reinstate,1,1,6.422581674333237
myself,2,67,1.3564924838754646
fear,1,42,1.0302642515544764
afraid,3,60,2.1006535794458747
came,1,266,-1.6327007611679527
over,1,231,-1.4291673670828207
claims,1,3,4.83761917361208
infinite,1,13,2.7221419561921447
boy,1,104,-0.2778580438078553
fitful,1,3,4.83761917361208
bursts,1,2,5.4225816743332365
clinging,1,4,4.4225816743332365
assumed,1,5,4.100653579445875
repentance,1,6,3.837619173612081
believed,1,35,1.2932986573882705
cognisant,1,1,6.422581674333237
incipient,1,1,6.422581674333237
grown,1,19,2.1746541608896517
partly,1,17,2.3351188330828974
patient,1,19,2.1746541608896517
devoted,1,3,4.83761917361208
depth,1,11,2.9631500556959396
giving,1,33,1.3781875549747835
needed,2,18,3.2526566728909247
additional,1,6,3.837619173612081
motive,1,7,3.6152267522756327
before,1,317,-1.88575735580617
recollection,1,20,2.1006535794458747
utterly,1,19,2.1746541608896517
faded,1,6,3.837619173612081
organ,1,2,5.4225816743332365
peal,1,1,6.422581674333237
fulness,1,3,4.83761917361208
perfection,1,3,4.83761917361208
after,1,222,-1.3718341920168693
detection,1,1,6.422581674333237
lived,1,24,1.8376191736120806
afresh,1,14,2.6152267522756327
picture,1,7,3.6152267522756327
declaration,1,3,4.83761917361208
yielding,1,3,4.83761917361208
blushing,1,6,3.837619173612081
acceptance,1,3,4.83761917361208
quietly,1,35,1.2932986573882705
understand,1,41,1.0650296697151533
easy,1,13,2.7221419561921447
stranger,1,10,3.1006535794458747
things,1,91,-0.08521296586545941
happened,1,18,2.2526566728909247
heaven,1,19,2.1746541608896517
standard,1,7,3.6152267522756327
rest,1,45,0.9307285780035622
quiet,1,98,-0.19212816978197134
confidences,1,2,5.4225816743332365
exchange,1,4,4.4225816743332365
penance,1,6,3.837619173612081
overwhelmed,1,2,5.4225816743332365
hear,1,109,-0.34560265044368943
reverence,1,7,3.6152267522756327
parlour,1,43,0.9963169196311391
watching,1,36,1.2526566728909247
contented,1,2,5.4225816743332365
employed,1,6,3.837619173612081
household,1,38,1.1746541608896512
answer,1,70,0.29329865738827043
truly,1,9,3.2526566728909247
moment,1,54,0.6676941721697685
two,1,151,-0.815823064991842
gazing,1,14,2.6152267522756327
sad,1,24,1.8376191736120806
lingering,1,6,3.837619173612081
went,1,215,-1.3256111752562234
died,1,26,1.722141956192145
consequence,1,19,2.1746541608896517
looked,1,143,-0.7372896624451524
