collocate,collocate_count,corpus_count,MI
event,1,7,0.30939043188363646
easy,4,35,-0.012537663003726001
stand,6,19,1.4537803412188113
its,2,74,-2.0927080116877095
chief,2,64,-1.8832546460587591
call,13,44,1.3577534534450355
absent,1,6,0.5317828532200842
roundheads,1,3,1.5317828532200843
enemies,2,27,-0.6381421482222279
foils,1,1,3.1167453539412406
indifferently,1,4,1.1167453539412404
buttons,1,1,3.1167453539412406
withdraw,1,5,0.794817259053878
peaceably,1,1,3.1167453539412406
beat,6,14,1.8943529326047925
parry,1,1,3.1167453539412406
brought,10,149,-0.7804950716335587
hour,4,48,-0.4682171467799157
rehearse,1,1,3.1167453539412406
teach,3,7,1.8943529326047925
humoredly,1,3,1.5317828532200843
none,4,33,0.07235123458278706
feints,2,2,3.1167453539412406
tricks,1,6,0.5317828532200842
stabbing,1,1,3.1167453539412406
sword,11,68,0.4887141313281985
arranged,2,11,0.6573137353039432
courier,1,2,2.1167453539412406
wanted,3,21,0.30939043188363646
specially,1,4,1.1167453539412404
remain,2,15,0.20985475833272185
hal,1,2,2.1167453539412406
happier,5,8,2.438673448828603
letter,6,58,-0.15627314046517535
villainy,1,1,3.1167453539412406
damnation,1,1,3.1167453539412406
fight,3,28,-0.10564706739520746
shouts,1,2,2.1167453539412406
wretched,2,6,1.5317828532200843
need,6,33,0.6573137353039432
explained,1,5,0.794817259053878
dares,1,4,1.1167453539412404
broke,7,62,-0.030096034388030588
moidores,1,1,3.1167453539412406
gentleman,10,149,-0.7804950716335587
crowns,2,12,0.5317828532200842
damned,1,6,0.5317828532200842
awkward,1,5,0.794817259053878
refuses,1,2,2.1167453539412406
satisfaction,1,11,-0.3426862646960568
deeply,1,7,0.30939043188363646
regret,1,2,2.1167453539412406
leicester,1,3,1.5317828532200843
field,1,27,-1.638142148222228
exchanging,2,2,3.1167453539412406
hollow,2,3,2.531782853220084
witness,3,10,1.3797797597750343
wounded,3,15,0.794817259053878
advice,3,10,1.3797797597750343
i.,2,5,1.794817259053878
prison,3,37,-0.5077455109665531
visited,1,15,-0.7901452416672781
enabled,1,10,-0.20518274094612185
denied,1,6,0.5317828532200842
received,1,38,-2.131182159502345
cherished,1,2,2.1167453539412406
nameless,2,6,1.5317828532200843
needed,1,5,0.794817259053878
yonder,5,22,0.9792418301913056
trusted,2,5,1.794817259053878
confided,1,3,1.5317828532200843
vowed,2,15,0.20985475833272185
devotion,3,26,0.0012681365213044122
gratitude,5,19,1.1907459353850174
believed,4,13,1.4163056358001482
foolish,2,11,0.6573137353039432
besought,1,19,-1.131182159502345
worshipped,5,8,2.438673448828603
weak,4,20,0.794817259053878
alone,7,48,0.3391377752776884
evil,3,17,0.6142450134120573
keeping,2,9,0.9468203524989282
boded,1,1,3.1167453539412406
wicked,6,21,1.3093904318836365
jealous,9,28,1.479315433325949
awfully,1,3,1.5317828532200843
keen,2,6,1.5317828532200843
aspect,2,5,1.794817259053878
malign,2,2,3.1167453539412406
illness,1,12,-0.4682171467799157
loving,1,5,0.794817259053878
tender,3,20,0.37977975977503425
sees,1,13,-0.5836943641998515
righted,1,1,3.1167453539412406
fortune,8,63,0.13946543044132398
cruelty,1,6,0.5317828532200842
injustice,1,6,0.5317828532200842
disdain,3,5,2.379779759775034
appeal,1,4,1.1167453539412404
hereafter,1,1,3.1167453539412406
waking,1,8,0.11674535394124051
running,1,17,-0.9707174873090989
confined,1,2,2.1167453539412406
pell,1,1,3.1167453539412406
mell,1,1,3.1167453539412406
ii,2,6,1.5317828532200843
bowls,1,6,0.5317828532200842
tall,2,21,-0.2755720688375198
grown,3,25,0.05785166488767215
protest,3,3,3.1167453539412406
anywhere,3,6,2.1167453539412406
measure,1,14,-0.6906095681163634
tried,20,39,2.1532712299663546
begin,2,6,1.5317828532200843
lockit,1,3,1.5317828532200843
hated,1,9,-0.05317964750107186
betwixt,1,3,1.5317828532200843
duel,1,10,-0.20518274094612185
commoner,1,1,3.1167453539412406
pity,4,28,0.30939043188363646
compassionate,1,2,2.1167453539412406
persecuted,1,4,1.1167453539412404
unfortunate,2,11,0.6573137353039432
beautiful,8,72,-0.05317964750107186
judge,3,15,0.794817259053878
lovely,4,18,0.9468203524989282
garden,2,34,-0.9707174873090989
touches,2,2,3.1167453539412406
lightly,2,5,1.794817259053878
