collocate,collocate_count,corpus_count,MI
breakfast,1,3,4.418094098698581
leave,1,60,0.09616600381121908
mountains,1,21,1.6107391766409773
certain,1,12,2.4180940986985817
two,1,195,-1.604273714329873
women-,1,2,5.003056599419738
children,1,40,0.6811285045323754
neither,1,52,0.30261688127864556
nor,1,140,-1.126226417525229
kindred,1,7,3.1957016773621336
found,1,114,-0.8298334147450039
brother,1,13,2.3026168812786456
delivered,1,10,2.681128504532375
thank,1,21,1.6107391766409773
threw,1,10,2.681128504532375
herself,1,146,-1.1867679594602798
talk,1,53,0.2751361448565386
specially,1,3,4.418094098698581
herewith,1,1,6.003056599419737
goeth,1,9,2.833131597977425
queen,1,12,2.4180940986985817
abiding,1,23,1.4794946433627247
utterhay,1,45,0.5112035030900628
contentment,1,3,4.418094098698581
seven,1,9,2.833131597977425
aurea,1,58,0.14507560429216557
eyes,1,126,-0.9742233240801788
wondrous,1,20,1.6811285045323754
isles,1,18,1.8331315979774252
sundered,1,4,4.003056599419738
