collocate,collocate_count,corpus_count,MI
loose,1,4,4.459363307595788
behavior,1,26,1.7589235894546955
liberal,1,4,4.459363307595788
education,1,7,3.652008385538184
oh,1,58,0.6013823124682157
disappointed,1,7,3.652008385538184
owed,1,6,3.8744008068746316
husband,2,74,1.249909941966838
jilted,1,6,3.8744008068746316
hands,1,62,0.5051669972089126
outbreak,1,6,3.8744008068746316
passionate,1,11,2.9999316889584904
power,1,36,1.2894383061534753
prove,1,5,4.137435212708426
treasure,1,8,3.4593633075957877
kneel,1,14,2.652008385538184
expressions,1,7,3.652008385538184
thanks,1,9,3.2894383061534755
duty,1,49,0.8446534634805797
dowager,1,54,0.7044758054323194
viscountess,1,61,0.5286259700329016
presently,1,42,1.0670458848170277
suffering,1,9,3.2894383061534755
under,1,159,-0.8535196476885676
humiliating,1,2,5.459363307595788
cure,1,9,3.2894383061534755
pressing,1,8,3.4593633075957877
rebuff,1,1,6.459363307595788
diamonds,1,24,1.8744008068746316
gambling,1,3,4.874400806874632
china,1,4,4.459363307595788
sugar,1,2,5.459363307595788
plums,1,1,6.459363307595788
malines,1,2,5.459363307595788
lace,1,14,2.652008385538184
women,2,77,1.1925767669008864
want,1,34,1.3719004663454484
touches,1,2,5.459363307595788
business,1,47,0.9047744559181504
already,1,38,1.2114357941522023
least,1,89,-0.01637012337060997
freedom,1,12,2.874400806874631
sex,1,9,3.2894383061534755
wish,1,40,1.1374352127084255
knows,1,52,0.7589235894546957
nursed,1,2,5.459363307595788
through,1,89,-0.01637012337060997
illness,1,12,2.874400806874631
scarce,1,60,0.5524727119872693
fairly,1,9,3.2894383061534755
struck,1,13,2.758923589454696
docket,1,1,6.459363307595788
transaction,1,5,4.137435212708426
determined,1,18,2.2894383061534755
cheerful,1,15,2.5524727119872694
time,1,273,-1.6333938333240645
every,1,92,-0.064198648461225
gladly,1,8,3.4593633075957877
gave,1,120,-0.44752728801273056
word,2,85,1.049972371458086
trying,1,7,3.652008385538184
able,1,17,2.371900466345448
asked,1,81,0.11951330471116316
hundred,1,70,0.3300802906508214
shown,1,13,2.758923589454696
friendship,1,15,2.5524727119872694
child,1,103,-0.22713721958743047
bear,1,53,0.7314428530325886
bless,1,16,2.4593633075957877
sutler,1,2,5.459363307595788
intending,1,1,6.459363307595788
continue,1,11,2.9999316889584904
course,1,37,1.249909941966838
trouble,1,12,2.874400806874631
affect,1,2,5.459363307595788
desired,1,12,2.874400806874631
wilfulness,1,2,5.459363307595788
forced,1,26,1.7589235894546955
might,1,193,-1.1330937296722927
set,1,75,0.23054461709990706
beautiful,1,72,0.2894383061534755
spirit,1,34,1.3719004663454484
shades,1,3,4.874400806874632
prays,1,3,4.874400806874632
god,2,86,1.0330985528936898
give,1,123,-0.4831511977434521
pride,1,15,2.5524727119872694
action,1,43,1.0330985528936898
hope,1,33,1.4149691882373343
disaster,1,3,4.874400806874632
welcome,1,41,1.1018113029777041
passed,1,84,0.06704588481702768
far,1,64,0.4593633075957879
sympathy,1,4,4.459363307595788
reaches,1,1,6.459363307595788
truly,1,6,3.8744008068746316
prophesy,1,1,6.459363307595788
looked,1,130,-0.5630045054326667
into,1,273,-1.6333938333240645
last,1,119,-0.43545445571215563
known,1,63,0.48208338409587137
yours,1,20,2.137435212708425
prince,1,266,-1.5959191279054017
less,1,28,1.6520083855381837
mistrust,1,7,3.652008385538184
ought,1,25,1.815507117821063
let,1,85,0.04997237145808595
stood,1,39,1.1739610887335397
dead,1,50,0.8155071178210631
within,1,39,1.1739610887335397
crown,1,24,1.8744008068746316
bring,1,52,0.7589235894546957
degrade,1,3,4.874400806874632
cousin,2,73,1.2695387487157708
words,1,78,0.1739610887335396
stab,1,7,3.652008385538184
depth,1,5,4.137435212708426
intensity,1,3,4.874400806874632
bestowed,1,9,3.2894383061534755
vincit,1,1,6.459363307595788
omnia,1,1,6.459363307595788
immeasurably,1,1,6.459363307595788
above,1,35,1.3300802906508213
happiness,1,23,1.935801351538775
comparison,1,1,6.459363307595788
spring,1,13,2.758923589454696
blushes,1,4,4.459363307595788
meek,1,1,6.459363307595788
surrender,1,5,4.137435212708426
yielded,1,4,4.459363307595788
