collocate,collocate_count,corpus_count,MI
aware,1,69,0.3778766609870406
melting,1,4,4.486401117765209
head,3,134,1.0052744280285935
himself,3,292,-0.11846094039365135
seriously,1,12,2.9014386170440534
make,4,295,0.281829973516006
fuss,1,7,3.6790461957076053
intention,1,11,3.026969499127912
need,2,68,1.3989382765148703
blush,1,6,3.901438617044054
loves,1,12,2.9014386170440534
wrong,1,69,0.3778766609870406
rate,1,83,0.11136168641828499
bestowed,1,3,4.901438617044053
savage,1,7,3.6790461957076053
land,2,48,1.9014386170440531
researches,1,3,4.901438617044053
travels,1,4,4.486401117765209
help,2,138,0.3778766609870406
professing,1,1,6.48640111776521
probably,1,29,1.6284201226376376
feeling,3,95,1.5015080101554177
chicken,1,5,4.164473022877847
stepmother,1,51,0.813975775793714
tete,1,33,1.4420069984067563
tetes,1,3,4.901438617044053
says,1,69,0.3778766609870406
truly,1,9,3.3164761163228973
mystery,1,17,2.3989382765148703
rising,1,14,2.6790461957076057
unbosoming,1,1,6.48640111776521
sick,1,23,1.962839161708197
full,2,123,0.5438866124259697
rapture,1,1,6.48640111776521
used,2,94,0.9318122660875723
spring,1,16,2.48640111776521
broke,1,23,1.962839161708197
youth,1,20,2.1644730228778473
poverty,1,6,3.901438617044054
everybody,1,38,1.2384736043216242
doubt,2,46,1.962839161708197
real,1,54,0.7315136156017412
disinterested,1,2,5.48640111776521
willing,1,26,1.7859613996241177
wait,1,36,1.3164761163228973
swear,1,5,4.164473022877847
return,1,90,-0.005451978564465004
pity,1,26,1.7859613996241177
say,1,443,-2.3047617707898085
referred,1,13,2.7859613996241173
object,1,22,2.0269694991279126
claimed,1,3,4.901438617044053
another,1,127,-0.502283569006956
false,1,13,2.7859613996241173
suppose,1,112,-0.32095380429239434
terror,1,5,4.164473022877847
began,3,149,0.8521950980242043
talk,1,167,-0.8973031747088425
violent,1,15,2.579510522156691
beg,1,29,1.6284201226376376
fact,1,104,-0.21403860037588243
most,1,164,-0.8711508868528741
urgent,1,2,5.48640111776521
reference,1,4,4.486401117765209
showing,1,15,2.579510522156691
every,2,210,-0.22784439990091299
title,1,6,3.901438617044054
widow,1,14,2.6790461957076057
desperate,2,2,6.48640111776521
laughed,1,16,2.48640111776521
gone,1,164,-0.8711508868528741
debt,1,8,3.48640111776521
written,1,30,1.5795105221566912
letters,1,90,-0.005451978564465004
