collocate,collocate_count,corpus_count,MI
near,1,122,2.0668368697641752
which,2,1148,-0.16733271934862654
town,1,73,2.807749648447044
we,6,1317,1.2194970777917034
knew,1,193,1.405117170058981
whip,1,5,6.675646112439698
crying,1,43,3.5713094526249636
's,2,2489,-1.2837763076539743
put,1,284,0.8478270878223794
horses,1,41,3.6400222027089777
into,1,745,-0.5435224080224627
heard,1,196,1.3828643632118531
were,2,906,0.17420696728082616
our,3,459,1.7401863646344096
first,4,316,2.6937934591499584
impressions,1,8,5.9975742073270615
am,1,802,-0.6498842191278588
glad,1,103,2.311073680143843
you,8,4427,-0.11453945077080445
like,2,639,0.6779020863800668
doubt,1,121,2.078710970052467
cause,1,68,2.910111366076722
an,1,968,-0.9212890299475334
exposed,1,5,6.675646112439698
sound,1,51,3.325148865355566
but,5,2047,0.320206915191013
when,9,1235,1.8972038822973336
came,3,319,2.2651240942833484
here,1,627,-0.2947474254749775
indeed,1,198,1.3682175872474518
he,9,4668,-0.021089636937974436
had,7,2118,0.7564422553923289
left,2,201,2.3465225161481325
signs,1,13,5.297134489185969
hopeful,1,17,4.910111366076722
change,1,67,2.9314850168692885
made,2,399,1.3573292711047156
true,2,88,3.538142588689764
there,2,1236,-0.2738888205773131
much,1,620,-0.2785501979471763
this,6,1569,0.96690707108012
day,4,446,2.1966743074067567
what,2,1298,-0.3445004606720771
then,2,550,0.8942863989150394
say,1,694,-0.4412176452511997
property,1,50,3.3537180175523367
ruins,1,6,6.412611706605905
propped,1,3,7.412611706605905
decaying,1,4,6.9975742073270615
although,1,37,3.7881208416981114
chancery,1,110,2.2162144938024015
its,5,345,2.889049750548892
rather,1,143,1.837702870548672
busy,2,46,4.474012251270048
life,1,258,0.9863469519038073
for,5,2436,0.06920388430809123
become,1,58,3.139593212199489
down,2,610,0.7449087748768127
ada,1,409,0.32161717438531245
singing,1,16,4.9975742073270615
ry,1,15,5.090683611718543
happy,1,125,2.0317899226649745
receive,1,37,3.7881208416981114
beneath,1,9,5.827649205884749
humble,1,9,5.827649205884749
with,4,3386,-0.7277920505685804
wards,1,17,4.910111366076722
fitz,1,17,4.910111366076722
miss,1,574,-0.16733271934862654
flite,1,92,2.4740122512700484
do,1,1701,-1.7345932183363237
n't,1,1304,-1.3511539469040161
know,1,890,-0.8000873185266989
replied,1,79,2.6937934591499584
old,2,763,0.42203496049253086
man,1,629,-0.2993419995522278
work,1,102,2.325148865355566
mean,1,163,1.6488460530959839
since,1,136,1.9101113660767217
gone,1,169,1.596694771044877
back,1,323,0.6621838526331365
too,1,419,0.2867677736277097
advice,1,24,4.412611706605905
live,1,70,2.8682911903820947
seen,1,187,1.4506797474394248
sight,1,54,3.2426867051635933
guardian,1,421,0.27989778426066514
visit,1,58,3.139593212199489
stayed,1,6,6.412611706605905
nearly,1,39,3.712171988464813
ask,1,113,2.1773952449118736
secrecy,1,11,5.538142588689764
richard,2,534,0.9368782756395073
place,1,296,0.7881208416981116
time,1,663,-0.37529085278552643
returning,1,18,4.827649205884749
again,2,539,0.9234327445745557
punctual,1,6,6.412611706605905
be,7,2300,0.6375109835529279
mistress,11,35,7.327722809019392
love,1,175,1.5463630954947325
hair,1,110,2.2162144938024015
should,1,585,-0.19471860714370562
seem,1,50,3.3537180175523367
strange,1,62,3.043377896940186
yes,3,263,2.543617718755915
going,1,294,0.797901862490697
if,1,1371,-1.4234386484521646
avoided,1,4,6.9975742073270615
times,1,144,1.8276492058847489
told,2,238,2.1027564440191178
caddy,1,253,1.0145806326327511
other,1,386,0.40511717005898096
visitors,1,22,4.538142588689764
besides,1,59,3.1149311579652204
her,1,2669,-2.384509382814905
how,1,548,-0.10045787563346538
persuaded,1,15,5.090683611718543
myself,1,349,0.550490981117409
sigh,1,11,5.538142588689764
well,2,586,0.8028173529048134
dear,5,709,1.8498604849749074
thinning,3,3,8.997574207327062
fast,3,35,5.453253691103251
