collocate,collocate_count,corpus_count,MI
it,3,1903,-0.8584807249331213
armony,2,2,8.450616620619744
flag,1,3,6.865654119898589
enthusiastic,1,1,8.450616620619744
thought,1,194,0.8507037784326166
scorn,1,16,4.450616620619744
my,4,609,1.2003182027134116
have,1,993,-1.5050332869086296
cast,1,11,4.991185001982448
our,2,159,2.137733665335389
self,2,75,3.2217979301238633
behind,2,63,3.473336697119828
us,1,105,1.7363711029536217
trespasses,1,4,6.450616620619744
on,2,1278,-0.8690555003272501
others,1,63,2.473336697119828
such,1,212,0.7226961660565452
from,3,664,0.6605396899939758
blue,2,31,4.496420310232869
liberalism,1,6,5.865654119898588
yellow,1,7,5.64326169856214
wordsworth,1,1,8.450616620619744
tintern,1,1,8.450616620619744
abbey,1,1,8.450616620619744
what,1,654,-0.9025302048783383
happy,1,21,4.0582991978409835
must,1,261,0.42271062404985976
be,4,1364,0.036988691595571825
had,3,2188,-1.059817901451656
holt,3,217,2.274027888896421
were,3,671,0.645410165140717
life,1,244,0.5198792830568582
part,1,83,2.0755771892728196
rare,1,6,5.865654119898588
wit,1,14,4.64326169856214
some,1,437,-0.32087284888085404
expression,1,32,3.4506166206197437
vexation,1,5,6.128688525732382
law,1,63,2.473336697119828
gave,1,70,2.321333603674778
found,1,84,2.058299197840984
incompatible,1,2,7.450616620619744
been,2,707,-0.014949784189654472
far,1,71,2.3008695011150624
motto,1,2,7.450616620619744
let,1,138,1.3420921638415753
brotherly,1,1,8.450616620619744
continue,1,3,6.865654119898589
think,2,225,1.6368354294027072
nothing,1,166,1.0755771892728196
waiting,1,21,4.0582991978409835
your,1,390,-0.15671369312986635
know,1,310,0.17449221534550674
dear,1,85,2.0412256844820424
fall,1,24,3.8656541198985885
deeply,2,9,6.280691619177432
motherly,1,2,7.450616620619744
over,1,148,1.2411632549907945
came,1,127,1.4619319338475785
worship,1,6,5.865654119898588
labor,1,11,4.991185001982448
which,2,1004,-0.5209269333310276
miss,1,75,2.2217979301238633
lyon,1,335,0.06259933527460947
so,3,442,1.247676561949469
always,1,134,1.3845274301619719
freezing,1,1,8.450616620619744
all,3,611,0.780550551522171
their,1,350,-0.000594491212584535
lives,1,27,3.6957291184562755
catastrophe,1,1,8.450616620619744
men,1,243,0.5258041170139635
them,3,394,1.4135273018845242
turning,1,56,2.6432616985621404
into,1,333,0.07123825354848211
good,2,363,0.9467908826239938
has,1,260,0.42824880759128964
passages,1,4,6.450616620619744
between,2,94,2.896027768942107
eyes,1,136,1.3631537793694048
seemed,1,211,0.7295174319125594
lies,1,8,5.450616620619744
above,1,44,2.991185001982447
consciousness,1,34,3.3631537793694046
this,1,809,-1.2093792718102334
accepts,1,1,8.450616620619744
surrounding,1,2,7.450616620619744
fortune,1,36,3.280691619177432
or,1,473,-0.4350797527196509
ready,1,44,2.991185001982447
like,1,330,0.0842944063739286
said,1,1082,-1.628868163207071
when,2,487,0.5228386585374022
talk,1,63,2.473336697119828
acquaintance,1,24,3.8656541198985885
oriental,1,4,6.450616620619744
derived,1,2,7.450616620619744
chiefly,1,30,3.543726025011226
serenity,1,2,7.450616620619744
perfect,1,23,3.9270546645627316
forever,1,10,5.1286885257323815
depths,1,5,6.128688525732382
interview,1,38,3.202689107176159
women,1,64,2.450616620619744
impulse,1,15,4.543726025011226
mingled,1,7,5.64326169856214
gratitude,1,9,5.280691619177432
anxiety,1,26,3.750176902478652
brave,1,11,4.991185001982448
esther,1,551,-0.6552918879514132
supreme,1,11,4.991185001982448
motive,1,15,4.543726025011226
true,2,72,3.280691619177432
410,1,1,8.450616620619744
makes,1,40,3.128688525732382
presence,1,50,2.80676043084502
felix,1,501,-0.518050172575464
harold,1,560,-0.6786663963252221
transome,1,484,-0.4682466166548502
no,1,668,-0.933087671854308
longer,1,38,3.202689107176159
asks,1,2,7.450616620619744
straight,1,20,4.128688525732382
come,1,262,0.4171936190822941
back,1,172,1.0243518659176465
unproffered,1,1,8.450616620619744
reverence,1,7,5.64326169856214
devout,1,7,5.64326169856214
those,1,190,0.8807610122887966
age,1,19,4.202689107176159
fill,1,6,5.865654119898588
very,1,296,0.24116325499079444
next,1,45,2.95876352429007
