collocate,collocate_count,corpus_count,MI
too,3,324,0.329262188185703
much,2,303,-0.1590242931237794
but,8,1717,-0.6615246336529627
she,23,2399,0.37949420411274976
doesna,1,14,3.2767947682915675
lad,2,107,1.3426827039480245
only,3,320,0.3471840961829654
'll,2,475,-0.8076340128691388
never,5,371,0.8708024086157304
any,3,398,0.032487570526678736
arms,1,64,1.0841496903491714
touched,1,19,2.836222176905586
getting,1,60,1.177259094740653
hetty,13,754,1.2261686952215995
resting,1,10,3.762221595461809
on,3,1572,-1.9492733111882787
their,3,453,-0.15425504897590747
behalf,1,5,4.762221595461809
wondrous,1,4,5.084149690349172
patience,1,15,3.1772590947406534
gives,1,16,3.084149690349171
very,1,352,-1.3752819282881257
fall,3,27,3.9142246889068595
well,8,426,1.3494400701233336
enough,4,206,1.3976491631659531
sure,1,142,-0.06559742915551053
whenever,1,20,2.762221595461809
gave,1,66,1.039755570990718
people,2,170,0.6747587542114698
who,2,497,-0.8729523512131148
downy,1,5,4.762221595461809
peaches,1,2,6.084149690349171
are,7,416,1.1910648942656836
presence,2,49,2.4694398462339633
sympathy,1,27,2.329262188185703
deeper,2,14,4.276794768291568
did,4,279,0.960028378519984
not,11,1272,0.2306983537021133
warm,1,42,1.6918322675704112
self,1,48,1.4991871896280153
devoting,1,1,7.084149690349172
sublimer,1,2,6.084149690349171
they,3,770,-0.9196024445119361
were,4,546,-0.008607450570680932
nearly,1,25,2.440293500574447
taken,2,72,1.9142246889068593
from,4,749,-0.46467221810957965
say,2,295,-0.12042145390003213
good,2,418,-0.6232094417317112
force,1,21,2.6918322675704114
patronage,1,2,6.084149690349171
hitch,1,1,7.084149690349172
right,2,191,0.5067208623134228
falls,1,8,4.084149690349172
thinks,2,19,3.8362221769055855
lady,1,46,1.5605877342921586
will,3,335,0.281094905725193
rule,1,5,4.762221595461809
mastered,1,4,5.084149690349172
by,6,854,-0.06898006855016264
fine,2,113,1.2639707279339838
constitution,1,2,6.084149690349171
difference,1,21,2.6918322675704114
smallpox,1,2,6.084149690349171
tolerate,1,1,7.084149690349172
pity,4,54,3.329262188185703
these,2,110,1.302789976824512
deal,1,92,0.5605877342921586
family,1,51,1.411724348377676
amongst,1,5,4.762221595461809
packet,1,1,7.084149690349172
yellow,1,19,2.836222176905586
letters,1,13,3.3837099722080795
anything,1,154,-0.18263685034572982
more,3,568,-0.4806349284343544
insignificant,1,4,5.084149690349172
let,3,209,0.961753058989445
give,1,140,-0.04513332659579497
my,10,676,1.0051983489543495
reverence,3,22,4.20968057243303
soul,3,83,2.294072759723403
believe,3,99,2.0397555709907182
resolution,1,25,2.440293500574447
else,2,132,1.039755570990718
made,7,287,1.7265976857310879
folks,2,129,1.0729224349259174
him,14,1155,0.7178274761033557
if,11,1026,0.5407662933794147
back,1,263,-0.9547692989431308
folly,1,12,3.499187189628015
curiously,1,2,6.084149690349171
says,1,67,1.0180604998913991
neighbour,1,11,3.6247180717118743
them,3,493,-0.27633164530758375
listen,1,19,2.836222176905586
feeling,1,107,0.34268270394802447
human,3,44,3.2096805724330304
some,3,374,0.12221773118269103
pride,1,34,1.9966868490988323
nor,2,129,1.0729224349259174
face,2,237,0.19540644145091246
hopes,2,22,3.6247180717118743
should,1,387,-1.5120400657952389
hurried,1,20,2.762221595461809
moments,2,43,2.6578849356470737
hopeful,2,6,5.499187189628016
surely,1,31,2.1299533799622963
mean,1,61,1.1534123527862854
